URL,開講年度,学部,科目名,担当教員,学期曜日時限,科目区分,配当年次,単位数,使用教室,キャンパス,科目キー,科目クラスコード,授業で使用する言語,授業方法区分,大分野名称,中分野名称,小分野名称,レベル,授業形態,教科書,成績評価方法,学期,曜日,時限,単位取得難易度,必修,群,レポート,出席,テスト,学年,学科
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA01300401202426MA01300426,2024年度,基幹理工学部,Exercises in Numerical AnalysisEnglish-based Undergraduate Program,田中　一成,春学期  金３時限,['専門必修'],３,2,６３号館３階端末室Ｆルーム,西早稲田（旧大久保）,26MA013004,01,英語,【対面】,数学,数学,解析学,初級レベル（入門・導入）,講義,,Exercises and discussion (basically 100%)Homework will be imposed.*No final exam is scheduled.,春学期,金,[3],4,選択,C,0.3141070467433646,0.3493407470039,0.3365522062527355,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA01300501202426MA01300526,2024年度,基幹理工学部,Foundations of Statistics BEnglish-based Undergraduate Program,劉　言,秋学期  金５時限,['専門必修'],３,2,５３-３０１教室,西早稲田（旧大久保）,26MA013005,01,英語,【対面】,数学,数学,確率論・統計学,中級レベル（発展・応用）,講義,Foundations of Statistics B,割合評価基準試験:40％The final examination is to be evaluated.レポート:40％The reports for exercises are to be evaluated.平常点評価:20％Attendance.,秋学期,金,[5],1,選択,C,0.12493701347515512,0.648413075666537,0.22664991085830766,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA01400101202426MA01400126,2024年度,基幹理工学部,Research Project SpringEnglish-based Undergraduate Program,池田　岳／伊藤　公久／薄葉　季路／内田　真人／大仁田　義裕／大本　亨／小川　卓克／荻田　武史／尾崎　学／柏木　雅英／楫　元／金沢　篤／熊谷　隆／小薗　英雄／清水　泰隆／高橋　大輔／田中　一成／田中　和永／トゥリン　カーン　デュイ／豊泉　洋／中島　達夫／永井　保成／早水　桃子／福泉　麗佳／本間　泰史／ボーウェン　マーク／松嶋　敏泰／丸野　健一／三枝崎　剛／村上　順／山崎　昌男／米田　元／劉　言,春学期  無その他,['専門必修'],４,4,,西早稲田（旧大久保）,26MA014001,01,英語,【対面】ハイブリッド（対面回数半数以上）,数学,数学,卒業論文/研究、修士/博士論文,総仕上げ,研究指導,,The evaluation is carried out by the supervisor in the laboratory.,春学期,無,[],4,選択,C,0.005888963931325374,0.7252262687456893,0.26888476732298533,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA014001S1202426MA01400126,2024年度,基幹理工学部,Research Project Spring [S Grade]English-based Undergraduate Program,池田　岳／伊藤　公久／薄葉　季路／内田　真人／大仁田　義裕／大本　亨／小川　卓克／荻田　武史／尾崎　学／柏木　雅英／楫　元／金沢　篤／熊谷　隆／小薗　英雄／清水　泰隆／高橋　大輔／田中　一成／田中　和永／トゥリン　カーン　デュイ／豊泉　洋／中島　達夫／永井　保成／早水　桃子／福泉　麗佳／本間　泰史／ボーウェン　マーク／松嶋　敏泰／丸野　健一／三枝崎　剛／村上　順／山崎　昌男／米田　元／劉　言,春学期  無その他,['専門必修'],４,4,,西早稲田（旧大久保）,26MA014001,S1,英語,【対面】ハイブリッド（対面回数半数以上）,数学,数学,卒業論文/研究、修士/博士論文,総仕上げ,研究指導,,シラバス内に表示もしくは別途提示する。,春学期,無,[],4,選択,C,0.05254441134191107,0.8548929544568538,0.09256263420123521,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA01400201202426MA01400226,2024年度,基幹理工学部,Research Project FallEnglish-based Undergraduate Program,池田　岳／伊藤　公久／薄葉　季路／内田　真人／大仁田　義裕／大本　亨／小川　卓克／荻田　武史／尾崎　学／柏木　雅英／楫　元／金沢　篤／熊谷　隆／小薗　英雄／清水　泰隆／高橋　大輔／田中　一成／田中　和永／トゥリン　カーン　デュイ／豊泉　洋／中島　達夫／永井　保成／早水　桃子／福泉　麗佳／本間　泰史／ボーウェン　マーク／松嶋　敏泰／丸野　健一／三枝崎　剛／村上　順／山崎　昌男／米田　元／劉　言,秋学期  無その他,['専門必修'],４,4,,西早稲田（旧大久保）,26MA014002,01,英語,【対面】ハイブリッド（対面回数半数以上）,数学,数学,卒業論文/研究、修士/博士論文,総仕上げ,研究指導,,The evaluation is carried out by the supervisor in the laboratory.,秋学期,無,[],1,選択,C,0.3385012952211429,0.6067782681363739,0.05472043664248314,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA014002S1202426MA01400226,2024年度,基幹理工学部,Research Project Fall [S Grade]English-based Undergraduate Program,池田　岳／伊藤　公久／薄葉　季路／内田　真人／大仁田　義裕／大本　亨／小川　卓克／荻田　武史／尾崎　学／柏木　雅英／楫　元／金沢　篤／熊谷　隆／小薗　英雄／清水　泰隆／高橋　大輔／田中　一成／田中　和永／トゥリン　カーン　デュイ／豊泉　洋／中島　達夫／永井　保成／早水　桃子／福泉　麗佳／本間　泰史／ボーウェン　マーク／松嶋　敏泰／丸野　健一／三枝崎　剛／村上　順／山崎　昌男／米田　元／劉　言,秋学期  無その他,['専門必修'],４,4,,西早稲田（旧大久保）,26MA014002,S1,英語,【対面】ハイブリッド（対面回数半数以上）,数学,数学,卒業論文/研究、修士/博士論文,総仕上げ,研究指導,,シラバス内に表示もしくは別途提示する。,秋学期,無,[],3,選択,C,0.35195055621225196,0.2637404575787896,0.38430898620895854,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02200101202426MC01200126,2024年度,基幹理工学部,Circuit Theory AEnglish-based Undergraduate Program,川原田　洋／ソアレスルイス　ルーベン,秋学期  月５時限,['専門選択'],２,1,６１-２０２教室,西早稲田（旧大久保）,26MA022001,01,英語,【対面】,電気電子工学,電気電子工学,電気電子工学,中級レベル（発展・応用）,講義,"The course will use material from the following books:Foundations of Analog and Digital Electronic Circuits  1st edition 205by Anant Agarwal Jeffrey Langhttps://neurophysics.ucsd.edu/courses/physics_120/Agarwal%20and%20Lang%20(2005)%20Foundations%20of%20Analog%20and%20Digital.pdfeBook ISBN: 9780080506814Paperback ISBN: 9781558607354Schaum's Outline of Basic Circuit Analysis, Second EditionSeries: Schaum's OutlinesPaperback: 432 pagesPublisher: McGraw-Hill Education; 2 edition (February 17, 2011)Language: EnglishISBN-10: 0071756434ISBN-13: 978-0071756433https://electronicsbookcafe.files.wordpress.com/2016/10/edt.pdfCircuit Analysis I: With MATLAB applicationsby Steven T. KarrisAvailble on Waseda e-book repositoryISBN-13: 978-0970951120ISBN-10: 0970951124",割合評価基準試験:100％Assessment will be based on an in-class test in the final week of the course.,秋クォーター,月,[5],3,選択,C,0.03544360228595545,0.48824633886467317,0.4763100588493713,2,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02200201202426MA02200226,2024年度,基幹理工学部,Dynamics AEnglish-based Undergraduate Program,齋藤　潔／手塚　亜聖／彭　林玉／柳尾　朋洋／山口　誠一／吉村　浩明,春学期  金３時限,['専門選択'],３,1,５３-１０４教室,西早稲田（旧大久保）,26MA022002,01,英語,【対面】,機械工学,機械工学,機械力学,中級レベル（発展・応用）,講義,There is no required textbook for this course. References will be recommended during lectures.,40%: Assignments & Attendance60%: Examination or Report,春クォーター,金,[3],3,選択,C,0.48219094609504853,0.21471127719571287,0.3030977767092386,3,['機械科学・航空宇宙学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02200301202426MC02200126,2024年度,基幹理工学部,Electromagnetism AEnglish-based Undergraduate Program,ファン　ティエン　ダット,秋学期  水５時限,['専門選択'],２,1,５３-Ｂ０１教室,西早稲田（旧大久保）,26MA022003,01,英語,【対面】ハイブリッド（対面回数半数以上）,電気電子工学,電気電子工学,電気電子工学,中級レベル（発展・応用）,講義,“Electromagnetism” by Grant & Phillips (Wiley).,割合評価基準試験:65％It includes final exam (in-person)レポート:25％It includes in-class quizzes (15%) and homeworks (10%)平常点評価:10％It includes class participation (5%) and attendance (5%),秋クォーター,水,[5],1,選択,C,0.3159653639744199,0.4257772278564844,0.25825740816909554,2,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02200401202426MC01200226,2024年度,基幹理工学部,Circuit Theory BEnglish-based Undergraduate Program,ソアレスルイス　ルーベン／谷井　孝至,秋学期  月５時限,['専門選択'],２,1,６１-２０２教室,西早稲田（旧大久保）,26MA022004,01,英語,【対面】,電気電子工学,電気電子工学,電気電子工学,中級レベル（発展・応用）,講義,"The course will use material from the following books.A brief outline of material and problems can be found in:Schaum's Outline of Basic Circuit Analysis, Second EditionSeries: Schaum's OutlinesPaperback: 432 pagesPublisher: McGraw-Hill Education; 2 edition (February 17, 2011)Language: EnglishISBN-10: 0071756434ISBN-13: 978-0071756433https://electronicsbookcafe.files.wordpress.com/2016/10/edt.pdfMore detailed expanations and details analysis can be found in:Foundations of Analog and Digital Electronic Circuits  1st edition 205by Anant Agarwal Jeffrey Langhttps://neurophysics.ucsd.edu/courses/physics_120/Agarwal%20and%20Lang%20(2005)%20Foundations%20of%20Analog%20and%20Digital.pdfeBook ISBN: 9780080506814Paperback ISBN: 9781558607354",割合評価基準試験:100％Grades are determined from 2 in-class tests in week 7,冬クォーター,月,[5],1,選択,C,0.5004353798132876,0.3570661637537125,0.1424984564329999,2,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02200501202426MA02200526,2024年度,基幹理工学部,Dynamics BEnglish-based Undergraduate Program,齋藤　潔／手塚　亜聖／彭　林玉／柳尾　朋洋／山口　誠一／吉村　浩明,春学期  金３時限,['専門選択'],３,1,５３-１０４教室,西早稲田（旧大久保）,26MA022005,01,英語,【対面】,機械工学,機械工学,機械力学,中級レベル（発展・応用）,講義,There is no required textbook for this course. References will be recommended during lectures.,30%: Assignments & Attendance70%: Examination or Report,夏クォーター,金,[3],2,選択,C,0.09142883893735798,0.6632441413143548,0.2453270197482872,3,['機械科学・航空宇宙学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02200601202426MC02200226,2024年度,基幹理工学部,Electromagnetism BEnglish-based Undergraduate Program,ファン　ティエン　ダット,秋学期  水５時限,['専門選択'],２,1,５３-Ｂ０１教室,西早稲田（旧大久保）,26MA022006,01,英語,【対面】ハイブリッド（対面回数半数以上）,電気電子工学,電気電子工学,電気電子工学,中級レベル（発展・応用）,講義,"D. Griffiths, Introduction to Electrodynamics, 3nd edition Prentice-Hall, 1999.“Electromagnetism” by Grant & Phillips (Wiley)",割合評価基準試験:65％It includes the final exam (in-person)レポート:25％It includes in-class quizzes (15%) and homeworks (10%)平常点評価:10％It includes class participation (5%) and attendance (5%),冬クォーター,水,[5],1,選択,C,0.3968614615217604,0.5438705177639465,0.059268020714293206,2,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300101202426MC03300826,2024年度,基幹理工学部,Information MathematicsEnglish-based Undergraduate Program,鵜林　尚靖,秋学期  火４時限,['専門選択'],３,2,６０-１０２教室,西早稲田（旧大久保）,26MA023001,01,英語,【対面】ハイブリッド（対面回数半数以上）,情報学,離散構造,一般,上級レベル,講義,To be announced in Class,"割合評価基準試験:90％To receive credit for the course, students need to take both the mid-term and final examinations．平常点評価:10％Attendance at every class is required to receive credit for the course.",秋学期,火,[4],1,選択,C,0.30229224581388364,0.2635280865294061,0.43417966765671023,3,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300401202426MA02300426,2024年度,基幹理工学部,Quantum MechanicsEnglish-based Undergraduate Program,アガワル　マヤンク／山本　知之,春学期  火４時限,['専門選択'],３,1,５１-０７-０４(共通ゼミ室),西早稲田（旧大久保）,26MA023004,01,英語,【対面】ハイブリッド（対面回数半数以上）,物理学,基礎物理学,量子力学,上級レベル,講義,,30% End of the term report30% Attendance40% Class participation and assignments,夏クォーター,火,[4],2,選択,C,0.46652268256576224,0.4100917558214019,0.12338556161283593,3,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300501202426MA02300526,2024年度,基幹理工学部,ThermodynamicsEnglish-based Undergraduate Program,山本　知之,春学期  月４時限,['専門選択'],３,1,６１-２０２教室,西早稲田（旧大久保）,26MA023005,01,英語,【オンライン】ハイブリッド（対面回数半数未満）,物理学,基礎物理学,熱・統計力学,上級レベル,講義,,70% weekly homework (several problems related to the  material covered on the lecture).30% final take-home exam (several longer problems related to the material covered by the whole course;  one week to solve them).,夏クォーター,月,[4],3,選択,C,0.5341483519051067,0.38428969046702616,0.08156195762786714,3,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300601202426MA02300626,2024年度,基幹理工学部,Advanced Analysis 1English-based Undergraduate Program,渡邊　圭市,秋学期  水４時限,['専門選択'],３,2,５１-０６-０４(共通ゼミ室),西早稲田（旧大久保）,26MA023006,01,英語,【対面】,数学,数学,解析学,上級レベル,講義,There is no required textbook for this course.,割合評価基準試験:50％There will be a final exam covering all topics given in the course.レポート:50％Submission of reports/exercises,秋学期,水,[4],4,選択,C,0.42101708357363765,0.2891022614751248,0.28988065495123766,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300701202426MA02300726,2024年度,基幹理工学部,Advanced Topic in Modern Mathematical Sciences 1English-based Undergraduate Program,池田　岳／大本　亨／本間　泰史,秋学期  月２時限,['専門選択'],３,1,５３-４０１教室,西早稲田（旧大久保）,26MA023007,01,英語,【対面】,数学,数学,数学,上級レベル,講義,No specific textbook is required.,Evaluation: Regular attendance 40% / papers (homework etc.) 60%,秋クォーター,月,[2],3,選択,C,0.3426865773404903,0.5298254484218677,0.1274879742376419,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300801202426MA02300826,2024年度,基幹理工学部,Quantum ChemistryEnglish-based Undergraduate Program,山本　知之,秋学期  月４時限,['専門選択'],３,1,５１-０６-０４(共通ゼミ室),西早稲田（旧大久保）,26MA023008,01,英語,【対面】ハイブリッド（対面回数半数以上）,物理学,物理学,原子分子物理学,上級レベル,講義,,Reports: 100% (7 homeworks + 2 presentations),秋クォーター,月,[4],1,選択,C,0.26137281974859916,0.22942356674614534,0.5092036135052554,3,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02300901202426MA02300926,2024年度,基幹理工学部,Statistical MechanicsEnglish-based Undergraduate Program,平田　秋彦／山本　知之,秋学期  火５時限,['専門選択'],３,1,５１-０７-０４(共通ゼミ室),西早稲田（旧大久保）,26MA023009,01,英語,【オンライン】ハイブリッド（対面回数半数未満）,物理学,基礎物理学,熱・統計力学,上級レベル,講義,,70% weekly  homework (several problems on material covered on the lecture).30% final take-home exam  (several longer problems on the whole course and 2 days to solve them).,秋クォーター,火,[5],3,選択,C,0.16587458744609596,0.2084325987954773,0.6256928137584267,3,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02301001202426MA02301026,2024年度,基幹理工学部,Advanced Topic in Modern Mathematical Sciences 2English-based Undergraduate Program,高橋　大輔／福泉　麗佳／本間　泰史／三枝崎　剛,秋学期  火３時限,['専門選択'],３,1,５３-Ｂ０３教室,西早稲田（旧大久保）,26MA023010,01,英語,【対面】,数学,数学,数学,上級レベル,講義,No specific textbook is required.,Evaluation: Regular attendance 40% / papers (homework　etc.) 60%,冬クォーター,火,[3],2,選択,C,0.013259983245222932,0.5021816785922312,0.4845583381625459,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA024001012024260102400326,2024年度,基幹理工学部,Algebra B1English-based Undergraduate Program,尾崎　学,春学期  水３時限,['専門選択'],４,2,５４-Ｂ０１教室,西早稲田（旧大久保）,26MA024001,01,日・英併用,【対面】,数学,数学,代数学,総仕上げ,講義,特に指定しない。,評価はレポートによって行う。,春学期,水,[3],3,選択,C,0.5591508783197588,0.4075788196809858,0.03327030199925546,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02400201202426MA02400226,2024年度,基幹理工学部,Geometry B1English-based Undergraduate Program,本間　泰史,春学期  金３時限,['専門選択'],４,2,５１-０７-０６(共通ゼミ室),西早稲田（旧大久保）,26MA024002,01,日・英併用,【対面】,数学,数学,幾何学,総仕上げ,講義,no textbook is specified. But I will give lectures based on the book ``Twistor geometry and Field theory'' by Ward and Wells.指定しないが，Ward and Wells ``Twistor geometry and Field theory''に基づいて講義する．,割合評価基準レポート:60％Easy assignments will be given during lectures. Submit them via Moodle. Grades will be judged based on the performance of these assignments.簡単な課題を出します．それをMoodle経由で提出してください．これら課題の出来具合で成績を判断します．平常点評価:40％Submissions of assignments are counted as attendance points.課題の提出が出席点となります．,春学期,金,[3],2,選択,C,0.35187619614004606,0.6007763389128502,0.04734746494710369,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02400301202426MA02400326,2024年度,基幹理工学部,Advanced Analysis 2English-based Undergraduate Program,兼子　裕大,春学期  木５時限,['専門選択'],４,2,５４-２０１教室,西早稲田（旧大久保）,26MA024003,01,英語,【対面】,数学,数学,解析学,上級レベル,講義,オリジナル教材Original materials,毎回の課題（ox形式の問題）100%Assignments（true or false quizzes）100%,春学期,木,[5],4,選択,C,0.33366049084552724,0.2861385358883407,0.3802009732661321,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA024005012024260102404026,2024年度,基幹理工学部,Stochastic ProcessesEnglish-based Undergraduate Program,熊谷　隆,秋学期  火４時限,['専門選択'],４,2,５３-１０１教室,西早稲田（旧大久保）,26MA024005,01,日・英併用,【対面】,数学,数学,確率論・統計学,上級レベル,講義,特に指定しないが，下記の参考文献から必要な部分を取り出して講義する。The lectures are based on topics in the following references.,割合評価基準レポート:80％講義中に出題された問題について，レポートをまとめ提出する。Submit reports on exercises/problems that are given during the lectures.平常点評価:20％講義に積極的に参加することが求められる。Attend the lectures.,秋学期,火,[4],2,選択,C,0.38535260500909874,0.5449482518611874,0.06969914312971387,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA024006012024260202302726,2024年度,基幹理工学部,Applied ProbabilityEnglish-based Undergraduate Program,豊泉　洋,春学期  金３時限,['専門選択'],４,2,５４-１０１教室,西早稲田（旧大久保）,26MA024006,01,日・英併用,【対面】,数学,数学,確率論・統計学,上級レベル,講義,特に指定しない。講義の度にハンドアウトを配布する。,割合評価基準試験:60％過去問を公開します。You may check the pas exam on internet.レポート:10％講義ノート内のProblemを提出する。Submit the answers to the problems.平常点評価:20％レビューシートを提出する。Submit the review sheets.,春学期,金,[3],3,選択,C,0.2841566584735194,0.3833156624009954,0.33252767912548514,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA024008012024260202301426,2024年度,基幹理工学部,Mathematical PhysicsEnglish-based Undergraduate Program,丸野　健一,秋学期  水５時限,['専門選択'],４,2,５３-１０３教室,西早稲田（旧大久保）,26MA024008,01,英語,【対面】,数学,数学,応用数学,上級レベル,講義,,割合評価基準レポート:95％平常点評価:5％,秋学期,水,[5],3,選択,C,0.6988499367833182,0.04462296219433421,0.2565271010223475,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02400901202426MA02400926,2024年度,基幹理工学部,Advanced Topic in Modern Mathematical Sciences 3English-based Undergraduate Program,堤　誉志雄,集中講義（春学期）  無その他,['専門選択'],４,2,,西早稲田（旧大久保）,26MA024009,01,英語,【対面】,数学,数学,数学,初級レベル（入門・導入）,講義,There is no assigned textbook for this class.,"Final Report (60%), Attendance (20%) and Presentation (20%)",春学期,無,[],1,選択,C,0.15900409939867877,0.17596467254887116,0.6650312280524501,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA024010012024260102400426,2024年度,基幹理工学部,Algebra B2English-based Undergraduate Program,三枝崎　剛,秋学期  金３時限,['専門選択'],４,2,５３-１０４教室,西早稲田（旧大久保）,26MA024010,01,日・英併用,【対面】ハイブリッド（対面回数半数以上）,数学,数学,代数学,総仕上げ,講義,We mention references in the lectures.,report 100%,秋学期,金,[3],1,選択,C,0.19993784122704056,0.3613367689227468,0.4387253898502127,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA024011012024260102300826,2024年度,基幹理工学部,Geometry B2English-based Undergraduate Program,村上　順,秋学期  月４時限,['専門選択'],４,2,５４-３０４教室,西早稲田（旧大久保）,26MA024011,01,日・英併用,【対面】,数学,数学,幾何学,総仕上げ,講義,"トポロジー　小林貞一著　近代科学社Algebraic Topology A Primer, Satya Deo, Springer",期末試験に平常点を加味して評価する。grade by final examination including the students' class attendance.,秋学期,月,[4],3,選択,C,0.018636952312980244,0.6613654926003755,0.3199975550866442,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02401301202426MA02401326,2024年度,基幹理工学部,Advanced StatisticsEnglish-based Undergraduate Program,清水　泰隆,春学期  火３時限,['専門選択'],４,2,５３-２０１教室,西早稲田（旧大久保）,26MA024013,01,英語,【対面】,数学,数学,確率論・統計学,上級レベル,講義,"清水泰隆「統計学への確率論，その先へ」および，「統計学への漸近論，その先は」（内田老鶴圃）に基づいて講義する．For students who cannot read Japanese textbooks, you can refer van der Vaart (1998). Asymptotic Statistics, Cambridge: Chapters 1-5.","割合評価基準試験:0％No examレポート:50％Assignments are given almost every time via Moodle. Emphasis is placed on submitting the answers rather than on the content of the answers. Students will be given the opportunity to present their solutions to the assignments during the course. At least one presentation per person is required.平常点評価:50％When someone is presenting, points are awarded accordingly to those who ask questions, make comments or provoke lively discussion.その他:0％Nothing",春学期,火,[3],2,選択,C,0.1147733806989476,0.4652894785133567,0.41993714078769556,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02401401202426MA02401426,2024年度,基幹理工学部,Advanced Topic in Modern Mathematical Sciences 4English-based Undergraduate Program,松井　秀俊,集中講義（秋学期）  無その他,['専門選択'],４,2,６０-０３-０６(共通ゼミ室),西早稲田（旧大久保）,26MA024014,01,英語,【対面】,数学,数学,数学,初級レベル（入門・導入）,講義,,割合評価基準試験:0％-レポート:100％Several report assignments are to be required during the lectures or as homework.平常点評価:0％-その他:0％-,秋学期,無,[],1,選択,C,0.10215582547433934,0.10137022496080801,0.7964739495648525,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA02401501202426MA02401526,2024年度,基幹理工学部,Advanced Topic in Modern Mathematical Sciences 5English-based Undergraduate Program,チャブチャブ　アミン,集中講義（秋学期）  無その他,['専門選択'],４,2,,西早稲田（旧大久保）,26MA024015,01,英語,【対面】,数学,数学,数学,初級レベル（入門・導入）,講義,,"割合評価基準レポート:100％第1回～第7回：50％, 第8回～14回：50％",秋学期,無,[],2,選択,C,0.2382323510772748,0.5804632012214711,0.1813044477012541,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03200101202426MC03200426,2024年度,基幹理工学部,Information TheoryEnglish-based Undergraduate Program,パン　ジェニー,春学期  水５時限,['専門選択必修'],２,2,５３-３０３教室,西早稲田（旧大久保）,26MA032001,01,英語,【対面】ハイブリッド（対面回数半数以上）,情報学,アルゴリズムと複雑性,一般,上級レベル,講義,Textbook is not specified. Lecture notes will be provided.,"割合評価基準試験:60％Final test (In-class test, detailed requirements will be announced in class)レポート:30％Assignments平常点評価:10％Attendance, Class participation etc.その他:0％",春学期,水,[5],3,選択,C,0.4119498815488671,0.1844698717526731,0.40358024669845977,2,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03200201202426MA03200226,2024年度,基幹理工学部,Foundations of Analysis 3English-based Undergraduate Program,ボーウェン　マーク,秋学期  金４時限,['専門選択必修'],２,2,５３-２０３教室,西早稲田（旧大久保）,26MA032002,01,英語,【対面】,数学,数学,解析学,中級レベル（発展・応用）,講義,There is no required textbook.,"割合評価基準試験:60％Final exam (30%)Oral exam (30%)その他:40％Continuous assessment (Quizzes, homework and so on)",秋学期,金,[4],3,選択,C,0.12854656073212814,0.12534191591644425,0.7461115233514277,2,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03200301202426MC01100126,2024年度,基幹理工学部,Fundamentals of ProgrammingEnglish-based Undergraduate Program,孫　鶴鳴,春学期  01:火２時限／02:金１時限,['専門選択必修'],２,2,01:６３号館３階端末室Ｆルーム／02:６３号館３階端末室Ｆルーム,西早稲田（旧大久保）,26MA032003,01,英語,【対面】,情報学,ソフトウェア工学,一般,中級レベル（発展・応用）,講義,"""The C Programming Language"", 2nd Edition Paperback – April 1, 1988by Brian W. Kernighan, Dennis M. Ritchie",割合評価基準試験:60％Midterm exam and/or final examレポート:20％Homework平常点評価:20％Attendanceその他:0％N/A,春クォーター,火金,"[1, 2]",3,選択,C,0.6050218557254116,0.2894783854997129,0.10549975877487563,2,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300101202426MA03300126,2024年度,基幹理工学部,Algebra AEnglish-based Undergraduate Program,岡崎　龍太郎,春学期  月３時限,['専門選択必修'],３,2,５４-２０３教室,西早稲田（旧大久保）,26MA033001,01,英語,【対面】,数学,数学,代数学,上級レベル,講義,We will not use a textbook.,"割合評価基準試験:0％nothingレポート:40％Exercises after class (possibly through Moodle).Exercises in team helps understanding in many directions.Target of evaluation is the coverage of the task and effort.平常点評価:60％Exercises in class (possibly through Moodle).This year I look for the appropriate level of difficulty by supplying various levels of exercises.So, the target of evaluation is student's effort.その他:0％nothing",春学期,月,[3],1,選択,C,0.17064306004056468,0.32592363911815597,0.5034333008412795,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300201202426MA03300226,2024年度,基幹理工学部,Geometry AEnglish-based Undergraduate Program,大仁田　義裕,秋学期  木１時限,['専門選択必修'],３,2,６０-２１３ゼミ室（共通ゼミ室）,西早稲田（旧大久保）,26MA033002,01,英語,【対面】,数学,数学,幾何学,上級レベル,講義,Lecture notes will be distributed.,割合評価基準試験:100％3 mid-term exams,秋学期,木,[1],3,選択,C,0.24302067331246002,0.7322667664103896,0.02471256027715044,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300301202426MA03300326,2024年度,基幹理工学部,Measure TheoryEnglish-based Undergraduate Program,久藤　衡介,春学期  火４時限,['専門選択必修'],３,2,５３-２０４教室,西早稲田（旧大久保）,26MA033003,01,英語,【対面】,数学,数学,解析学,上級レベル,講義,There is no required textbook for this course.,割合評価基準試験:60％There will be a final exam covering all topics given in the course.　A mid-term examination may be administered.レポート:40％Submission of reports/exercises,春学期,火,[4],1,選択,C,0.05914161889318249,0.45771878224780965,0.48313959885900787,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300401202426MA03300426,2024年度,基幹理工学部,Differential Equations AEnglish-based Undergraduate Program,大縄　将史,春学期  金５時限,['専門選択必修'],４,2,６３号館４階２２（共通ゼミ室）,西早稲田（旧大久保）,26MA033004,01,英語,【対面】ハイブリッド（対面回数半数以上）,数学,数学,解析学,上級レベル,講義,No textbook is specified.,The evaluation will fully be based on two or three reports which will be presented during the course.,春学期,金,[5],3,選択,C,0.1448988119230199,0.7685145533282267,0.08658663474875342,4,['数学科']
